Region	State	Location	Year	Month	Indiv	Height_cm	NumLeaves	NumInfl.	Pods_num	NumAphidsPods	Top	Middle	Bottom	NumCaterpillars	AvgAphidsPerLeaf	Total_aphids_leaves	Aphids_plant
East	PA	3	2019	7	7	45	11	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	8	49	34	0	0	0	1	0	0	0	0.333333333	1	11.33333333
East	PA	3	2019	7	9	48	19	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	10	32	25	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	1	95	20	0	0	0	0	0	0	1	0	0	0
East	PA	5	2019	7	2	102	26	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	3	97	26	0	2	1	0	0	0	0	0	0	2
East	PA	5	2019	7	4	72	23	0	0	0	0	1	7	0	2.666666667	8	61.33333333
East	PA	5	2019	7	5	69	25	0	0	0	0	6	0	0	2	6	50
East	PA	5	2019	7	6	108	31	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	7	93	28	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	8	72	24	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	9	53	27	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	10	86	33	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	1	27	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	2	54	22	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	3	37	24	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	4	73	23	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	5	43	24	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	6	38	15	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	7	32	11	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	8	42	15	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	9	39	20	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	8	10	35	16	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	12	81	22	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	2	103	20	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	3	117	36	0	5	0	1	0	0	0	0.333333333	1	12
East	PA	1	2019	8	4	106	26	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	5	74	23	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	6	64	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	7	136	27	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	8	92	17	0	1	0	0	0	0	0	0	0	0
East	PA	1	2019	8	11	85	15	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	8	10	54	6	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	1	70	16	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	2	46	16	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	3	42	14	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	4	45	14	0	0	0	0	0	2	0	0.666666667	2	9.333333333
Midwest	IN	8	2020	9	5	60	17	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	6	68	16	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	7	80	19	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	8	79	10	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	9	98	9	0	0	0	0	0	0	0	0	0	0
Midwest	IN	8	2020	9	10	60	8	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	1	92	17	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	2	72	18	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	3	83	21	0	0	0	3	1	0	0	1.333333333	4	28
Midwest	IN	9	2020	9	4	62	18	0	0	0	4	0	0	0	1.333333333	4	24
Midwest	IN	9	2020	9	5	97	17	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	6	81	13	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	7	104	26	0	3	0	0	6	0	0	2	6	52
Midwest	IN	9	2020	9	8	86	18	0	0	0	0	7	0	0	2.333333333	7	42
Midwest	IN	9	2020	9	9	81	18	0	0	0	0	0	0	0	0	0	0
Midwest	IN	9	2020	9	10	66	22	0	0	0	0	4	26	0	10	30	220
Midwest	MI	10	2020	9	1	73	21	0	0	0	0	0	0	0	0	0	0
Midwest	MI	10	2020	9	2	68	21	0	0	0	1	1	4	0	2	6	42
Midwest	MI	10	2020	9	3	110	41	0	1	0	2	2	0	0	1.333333333	4	54.66666667
Midwest	MI	10	2020	9	4	60	5	0	0	0	3	3	0	0	2	6	10
Midwest	MI	11	2020	9	1	55	16	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	2	58	14	0	0	0	72	8	50	0	43.33333333	130	606.6666667
Midwest	MI	11	2020	9	3	88	25	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	4	89	24	0	1	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	5	90	18	0	1	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	6	29	14	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	7	54	20	0	0	0	15	0	10	0	8.333333333	25	166.6666667
Midwest	MI	11	2020	9	8	75	26	0	0	0	4	10	4	0	6	18	156
Midwest	MI	11	2020	9	9	34	12	0	0	0	74	58	30	0	54	162	648
Midwest	MI	11	2020	9	10	36	11	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	1	133	9	0	8	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	2	109	12	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	3	120	22	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	4	134	2	0	5	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	5	140	2	0	5	3	0	0	0	0	0	0	15
Midwest	MI	11	2020	9	6	96	11	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	7	112	19	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	8	119	20	0	0	0	0	0	0	0	0	0	0
Midwest	MI	11	2020	9	9	150	4	0	7	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	1	70	15	0	2	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	2	90	18	0	3	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	3	82	19	0	0	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	4	103	16	0	0	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	5	97	17	0	1	0	0	0	0	0	0	0	0
Midwest	MI	12	2020	10	6	111	15	0	2	0	0	0	0	0	0	0	0
Midwest	MI	13	2020	10	1	72	9	0	0	0	0	0	0	0	0	0	0
Midwest	MI	13	2020	10	2	87	7	0	0	0	0	0	0	0	0	0	0
Midwest	MI	13	2020	10	3	36	5	0	0	0	0	0	0	0	0	0	0
Midwest	MI	14	2020	10	1	86	9	0	0	0	0	0	0	0	0	0	0
Midwest	MI	14	2020	10	2	81	6	0	0	0	0	0	0	0	0	0	0
Midwest	MI	14	2020	10	3	94	7	0	0	0	0	0	0	0	0	0	0
Midwest	MI	14	2020	10	4	62	8	0	0	0	0	0	0	0	0	0	0
Midwest	MI	14	2020	10	5	69	6	0	0	0	0	0	0	0	0	0	0
Midwest	MI	15	2018	9	1	112.1	21	0	13	0	1	0	1	0	0.666666667	2	14
Midwest	MI	15	2018	9	2	109.6	26	0	5	0	0	0	0	0	0	0	0
Midwest	MI	15	2018	9	3	127	6	0	10	0	0	0	0	0	0	0	0
Midwest	MI	15	2018	9	4	139.2	13	0	16	0	1	1	2	0	1.333333333	4	17.33333333
Midwest	MI	15	2018	9	5	86.4	11	0	6	0	0	0	11	0	3.666666667	11	40.33333333
Midwest	MI	15	2018	9	6	128	16	0	9	0	0	0	3	0	1	3	16
Midwest	MI	15	2018	9	7	122.1	13	0	10	0	0	0	0	0	0	0	0
Midwest	MI	15	2018	9	8	112.1	23	0	7	1	0	0	0	0	0	0	7
Midwest	MI	15	2018	9	9	117.5	28	0	11	0	1	3	31	0	11.66666667	35	326.6666667
Midwest	MI	15	2018	9	10	102.2	13	0	5	0	2	0	0	0	0.666666667	2	8.666666667
Midwest	MI	16	2018	9	1	102.5	16	0	0	0	1	17	16	0	11.33333333	34	181.3333333
Midwest	MI	16	2018	9	2	140.2	10	0	5	0	0	0	3	0	1	3	10
Midwest	MI	16	2018	9	3	132.5	12	0	4	0	2	0	1	0	1	3	12
Midwest	MI	16	2018	9	4	121.2	11	0	5	3	0	0	0	0	0	0	15
Midwest	MI	16	2018	9	5	105	26	0	0	0	0	0	0	0	0	0	0
Midwest	MI	16	2018	9	6	96.1	21	0	0	0	0	0	1	1	0.333333333	1	7
Midwest	MI	16	2018	9	7	52.1	19	0	0	0	6	11	4	1	7	21	133
Midwest	MI	17	2018	9	1	104.5	21	0	0	0	8	44	74	0	42	126	882
Midwest	MI	17	2018	9	2	130.3	12	0	9	51	44	112	61	0	72.33333333	217	1327
Midwest	MI	17	2018	9	3	76.2	18	0	0	0	3	1	2	0	2	6	36
Midwest	MI	17	2018	9	4	143.7	16	0	9	89	2	26	7	0	11.66666667	35	987.6666667
Midwest	MI	17	2018	9	5	150.4	16	0	12	94	7	20	22	0	16.33333333	49	1389.333333
Midwest	MI	17	2018	9	6	152.5	22	0	14	33	17	27	0	0	14.66666667	44	784.6666667
Midwest	MI	17	2018	9	7	162.4	24	0	14	83	4	1	0	0	1.666666667	5	1202
Midwest	MI	17	2018	9	8	107.2	19	0	5	88	0	0	2	0	0.666666667	2	452.6666667
Midwest	MI	17	2018	9	9	139.6	19	0	9	126	38	42	14	0	31.33333333	94	1729.333333
Midwest	MI	17	2018	9	10	112.4	14	0	4	4	2	1	0	0	1	3	30
Midwest	MI	18	2018	9	1	124.5	20	0	5	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	2	101.4	11	0	4	44	0	1	0	0	0.333333333	1	179.6666667
Midwest	MI	18	2018	9	3	137.4	23	0	7	0	1	0	2	0	1	3	23
Midwest	MI	18	2018	9	4	123.3	13	0	5	0	0	0	1	0	0.333333333	1	4.333333333
Midwest	MI	18	2018	9	5	101.2	12	0	4	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	6	122.2	11	0	5	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	7	103.5	13	0	3	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	8	110.4	12	0	3	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	9	116.1	13	0	3	0	0	0	0	0	0	0	0
Midwest	MI	18	2018	9	10	151.2	7	0	10	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	1	77.1	8	0	3	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	2	57	15	0	0	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	3	51.4	13	0	0	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	4	71.1	7	0	1	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	5	48.2	8	0	0	0	0	0	0	0	0	0	0
Midwest	MI	19	2018	9	6	88.2	17	0	1	0	1	11	3	0	5	15	85
Midwest	MI	20	2018	9	1	108.2	31	0	0	0	3	6	1	0	3.333333333	10	103.3333333
Midwest	MI	20	2018	9	2	87.6	22	0	0	0	0	0	5	0	1.666666667	5	36.66666667
Midwest	MI	20	2018	9	3	122.2	26	0	0	0	1	0	1	0	0.666666667	2	17.33333333
Midwest	MI	20	2018	9	4	123.4	28	0	0	0	1	9	0	0	3.333333333	10	93.33333333
Midwest	MI	20	2018	9	5	105.6	26	0	0	0	30	0	0	0	10	30	260
Midwest	MI	20	2018	9	6	92.6	24	0	0	0	0	3	0	0	1	3	24
Midwest	MI	20	2018	9	7	80.6	19	0	0	0	0	0	0	0	0	0	0
Midwest	MI	20	2018	9	8	69.4	17	0	0	0	7	0	0	0	2.333333333	7	39.66666667
Midwest	MI	20	2018	9	9	64	15	0	0	0	40	0	2	0	14	42	210
Midwest	MI	20	2018	9	10	107.6	18	0	0	0	0	11	0	0	3.666666667	11	66
Midwest	MI	21	2020	9	1	171	50	0	11	7	5	14	27	0	15.33333333	46	843.6666667
Midwest	MI	22	2020	9	1	133	37	0	2	0	0	0	0	0	0	0	0
Midwest	MI	22	2020	9	2	87	6	0	2	0	0	0	0	0	0	0	0
Midwest	MI	22	2020	9	3	93	1	0	2	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	1	91	29	0	3	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	2	109	34	0	4	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	3	154	19	0	13	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	4	110	25	0	7	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	5	171	29	0	2	167	64	46	0	1	36.66666667	110	1397.333333
Midwest	MI	23	2020	9	6	160	15	0	12	0	2	6	0	0	2.666666667	8	40
Midwest	MI	23	2020	9	7	175	14	0	6	0	0	0	0	0	0	0	0
Midwest	MI	23	2020	9	8	116	24	0	3	33	47	0	0	0	15.66666667	47	475
Midwest	MI	24	2020	9	1	87	6	0	2	1	2	0	0	0	0.666666667	2	6
Midwest	MI	24	2020	9	2	105	3	0	4	0	0	0	0	0	0	0	0
Midwest	MI	24	2020	9	3	1	23	0	11	1	6	3	0	0	3	9	80
Midwest	MI	24	2020	9	4	135	39	0	14	0	10	7	0	0	5.666666667	17	221
Midwest	MI	24	2020	9	5	98	6	0	8	2	0	0	0	0	0	0	16
Midwest	MI	24	2020	9	6	143	45	0	16	1	12	0	0	0	4	12	196
Midwest	MI	24	2020	9	7	134	39	0	11	0	1	0	0	0	0.333333333	1	13
Midwest	MI	24	2020	9	8	60	4	0	6	0	0	0	0	0	0	0	0
Midwest	MI	25	2020	9	1	200	21	0	2	53	10	0	0	0	3.333333333	10	176
Midwest	MI	25	2020	9	2	27	50	0	8	10	10	9	0	0	6.333333333	19	396.6666667
Midwest	MI	25	2020	9	3	135	16	0	2	0	0	0	0	0	0	0	0
Midwest	MI	25	2020	9	4	190	61	0	9	11	0	0	0	0	0	0	99
Midwest	MI	25	2020	9	5	123	20	0	5	0	0	0	0	0	0	0	0
Midwest	MI	25	2020	9	6	116	19	0	4	0	0	0	0	0	0	0	0
Midwest	MI	25	2020	9	7	150	30	0	2	0	0	0	0	0	0	0	0
Midwest	MI	26	2020	9	1	100	14	0	4	0	0	0	0	0	0	0	0
Midwest	MI	26	2020	9	2	73	15	0	1	0	0	0	0	0	0	0	0
Midwest	MI	27	2020	9	1	105	5	0	1	0	0	0	0	0	0	0	0
Midwest	MI	27	2020	9	2	110	10	0	1	0	0	0	0	0	0	0	0
Midwest	MI	27	2020	9	3	109	4	0	4	0	0	0	0	0	0	0	0
Midwest	MI	27	2020	9	4	78	8	0	1	0	0	0	0	0	0	0	0
Midwest	MI	27	2020	9	5	107	19	0	1	0	0	0	0	0	0	0	0
Midwest	MI	28	2020	9	1	100	9	0	1	0	0	0	0	0	0	0	0
Midwest	MI	29	2020	9	1	88	19	0	2	0	0	0	0	0	0	0	0
Midwest	MI	29	2020	9	2	76	16	0	2	0	0	0	0	0	0	0	0
Midwest	MI	30	2020	9	1	103	14	0	4	0	0	0	0	0	0	0	0
Midwest	MI	30	2020	9	2	73	15	0	1	0	0	0	0	0	0	0	0
